Participant.ID,Sender.ID,Message,Participant.EI,Sender.Warmth,Likability
178,3,T,4.96080625371598,6.526935202143802,12.05060879079221
178,10,F,4.96080625371598,5.374556507298775,7.009976562373746
179,5,T,4.325950306619277,5.99578719126047,12.548997673426786
179,20,F,4.325950306619277,2.068712519055972,6.573326331316444
179,18,T,4.325950306619277,1.7518660336540328,9.905847085315862
179,7,F,4.325950306619277,6.650491256360027,8.664018281500756
179,1,T,4.325950306619277,5.3498806956261324,11.42476881448761
179,17,F,4.325950306619277,1.142822454582046,6.70456804229704
180,12,T,5.378727331411122,2.247188086376927,9.037199609806876
180,4,F,5.378727331411122,6.269596867269851,8.729079154049092
180,9,T,5.378727331411122,5.4771287994154365,10.94222268718314
180,6,F,5.378727331411122,6.930122604838301,8.730763112346844
180,16,T,5.378727331411122,1.8454745416194904,9.988617636230535
180,5,F,5.378727331411122,5.99578719126047,8.806543177132982
181,6,T,5.097278024443503,6.930122604838301,11.245461494587433
181,13,F,5.097278024443503,2.0305506996069926,6.147312818508446
181,7,T,5.097278024443503,6.650491256360027,10.561592763617883
181,14,F,5.097278024443503,1.945853331517795,5.759159285041399
181,2,T,5.097278024443503,6.454925077252041,9.722772951553463
181,10,F,5.097278024443503,5.374556507298775,6.60376575384324
182,17,T,4.915383745502504,1.142822454582046,10.028050755809367
182,4,F,4.915383745502504,6.269596867269851,8.170472842333147
182,20,T,4.915383745502504,2.068712519055972,9.031704881797458
182,14,F,4.915383745502504,1.945853331517795,6.019201999392761
182,6,T,4.915383745502504,6.930122604838301,11.723572990159878
182,16,F,4.915383745502504,1.8454745416194904,6.518866214349362
183,11,T,2.75589875079273,2.0865005330917303,8.190155375429454
183,10,F,2.75589875079273,5.374556507298775,6.559904467899022
183,17,T,2.75589875079273,1.142822454582046,9.514065355710668
183,3,F,2.75589875079273,6.526935202143802,8.251673831905904
183,4,T,2.75589875079273,6.269596867269851,10.652309983150895
183,16,F,2.75589875079273,1.8454745416194904,5.915775727019963
184,9,T,5.56850807603253,5.4771287994154365,11.09089833885917
184,19,F,5.56850807603253,1.9343027958594095,7.445276316169068
184,7,T,5.56850807603253,6.650491256360027,11.103658467699583
184,10,F,5.56850807603253,5.374556507298775,7.470687526907192
184,5,T,5.56850807603253,5.99578719126047,12.657919686322918
184,11,F,5.56850807603253,2.0865005330917303,6.494395276720557
185,9,T,5.559412721633259,5.4771287994154365,11.276644368454653
185,17,F,5.559412721633259,1.142822454582046,6.800365562113056
185,6,T,5.559412721633259,6.930122604838301,12.290043388389899
185,11,F,5.559412721633259,2.0865005330917303,6.415559687419307
185,10,T,5.559412721633259,5.374556507298775,10.636058198107158
185,20,F,5.559412721633259,2.068712519055972,6.119163969623788
186,10,T,4.4552549588109,5.374556507298775,10.356010564245087
186,14,F,4.4552549588109,1.945853331517795,6.079034338309962
186,7,T,4.4552549588109,6.650491256360027,10.96366776046804
186,13,F,4.4552549588109,2.0305506996069926,6.525740521120412
186,5,T,4.4552549588109,5.99578719126047,11.867701017811978
186,19,F,4.4552549588109,1.9343027958594095,7.068145140325867
187,13,T,5.3675393242321,2.0305506996069926,10.82403288177137
187,9,F,5.3675393242321,5.4771287994154365,9.850877418098223
187,20,T,5.3675393242321,2.068712519055972,9.873201823504994
187,10,F,5.3675393242321,5.374556507298775,7.668214399485326
187,17,T,5.3675393242321,1.142822454582046,10.848106658928025
187,11,F,5.3675393242321,2.0865005330917303,6.7125689384169585
188,20,T,5.5367773765688,2.068712519055972,9.440367107609433
188,14,F,5.5367773765688,1.945853331517795,6.540780506334876
188,1,T,5.5367773765688,5.3498806956261324,11.16102066393957
188,6,F,5.5367773765688,6.930122604838301,8.881630847086598
188,2,T,5.5367773765688,6.454925077252041,10.553105662356682
188,16,F,5.5367773765688,1.8454745416194904,7.07429575225967
189,12,T,5.687345005807045,2.247188086376927,8.453872523773951
189,17,F,5.687345005807045,1.142822454582046,5.765515001325332
189,9,T,5.687345005807045,5.4771287994154365,10.318905266125057
189,6,F,5.687345005807045,6.930122604838301,7.92093129157431
189,7,T,5.687345005807045,6.650491256360027,10.726216512880931
189,15,F,5.687345005807045,2.1285767576193675,6.692780123839828
190,17,T,5.398075179663079,1.142822454582046,10.329686701146455
190,13,F,5.398075179663079,2.0305506996069926,6.922780177232826
190,9,T,5.398075179663079,5.4771287994154365,10.670424453460669
190,3,F,5.398075179663079,6.526935202143802,9.048683890547716
190,8,T,5.398075179663079,5.139772642722912,10.573038639099828
190,18,F,5.398075179663079,1.7518660336540328,7.264389683198124
191,11,T,5.08762770269313,2.0865005330917303,8.129643914792167
191,19,F,5.08762770269313,1.9343027958594095,6.36682971112229
191,13,T,5.08762770269313,2.0305506996069926,9.6505342907375
191,6,F,5.08762770269313,6.930122604838301,7.7249644679790945
191,5,T,5.08762770269313,5.99578719126047,11.659739057323348
191,16,F,5.08762770269313,1.8454745416194904,5.907875601064632
192,6,T,4.875219207699848,6.930122604838301,13.005905616359678
192,7,F,4.875219207699848,6.650491256360027,9.189173602407047
192,5,T,4.875219207699848,5.99578719126047,12.881398803831775
192,9,F,4.875219207699848,5.4771287994154365,9.648487133351152
192,1,T,4.875219207699848,5.3498806956261324,11.800225350738712
192,13,F,4.875219207699848,2.0305506996069926,7.482246078094808
193,16,T,5.43759685451496,1.8454745416194904,10.529301266209254
193,12,F,5.43759685451496,2.247188086376927,6.358560898808685
193,3,T,5.43759685451496,6.526935202143802,12.16367935812763
193,8,F,5.43759685451496,5.139772642722912,8.58313598952707
193,13,T,5.43759685451496,2.0305506996069926,10.72678360297204
193,11,F,5.43759685451496,2.0865005330917303,7.025676755810159
194,5,T,5.387205354099092,5.99578719126047,12.920305717714731
194,1,F,5.387205354099092,5.3498806956261324,8.178490168997502
194,14,T,5.387205354099092,1.945853331517795,9.505751843830469
194,12,F,5.387205354099092,2.247188086376927,6.964293565829833
194,16,T,5.387205354099092,1.8454745416194904,10.593569757349014
194,2,F,5.387205354099092,6.454925077252041,8.736034481690758
195,9,T,5.599389395708561,5.4771287994154365,11.47526770921853
195,7,F,5.599389395708561,6.650491256360027,9.183126379653865
195,2,T,5.599389395708561,6.454925077252041,11.17461257733372
195,15,F,5.599389395708561,2.1285767576193675,7.549426108416621
195,17,T,5.599389395708561,1.142822454582046,11.190087429435422
195,5,F,5.599389395708561,5.99578719126047,9.397814967045978
196,17,T,5.482421092374927,1.142822454582046,11.044565942718307
196,19,F,5.482421092374927,1.9343027958594095,7.435806476627947
196,9,T,5.482421092374927,5.4771287994154365,11.344802236902838
196,3,F,5.482421092374927,6.526935202143802,9.142512072982072
196,18,T,5.482421092374927,1.7518660336540328,10.133988821849305
196,10,F,5.482421092374927,5.374556507298775,8.111944468045616
197,5,T,5.139904719898253,5.99578719126047,11.98361051322341
197,6,F,5.139904719898253,6.930122604838301,8.40545456074844
197,14,T,5.139904719898253,1.945853331517795,8.781229621510876
197,19,F,5.139904719898253,1.9343027958594095,6.840810122640301
197,8,T,5.139904719898253,5.139772642722912,10.618143213816383
197,13,F,5.139904719898253,2.0305506996069926,6.913150887899247
198,17,T,5.105090744907735,1.142822454582046,9.841080617385423
198,14,F,5.105090744907735,1.945853331517795,5.6307967943462405
198,13,T,5.105090744907735,2.0305506996069926,10.03881455873376
198,19,F,5.105090744907735,1.9343027958594095,6.976528223517657
198,11,T,5.105090744907735,2.0865005330917303,8.199583527517401
198,6,F,5.105090744907735,6.930122604838301,8.161236277945846
199,18,T,5.2445851220543185,1.7518660336540328,10.190405869309085
199,1,F,5.2445851220543185,5.3498806956261324,8.113338671772723
199,3,T,5.2445851220543185,6.526935202143802,12.121824053347249
199,15,F,5.2445851220543185,2.1285767576193675,7.445152133765044
199,14,T,5.2445851220543185,1.945853331517795,9.683404702961422
199,7,F,5.2445851220543185,6.650491256360027,8.681479395742121
200,1,T,5.8245344866768045,5.3498806956261324,11.634310960644983
200,2,F,5.8245344866768045,6.454925077252041,8.556435127860983
200,19,T,5.8245344866768045,1.9343027958594095,11.481680753235722
200,12,F,5.8245344866768045,2.247188086376927,6.752570837162981
200,7,T,5.8245344866768045,6.650491256360027,11.716569809502444
200,14,F,5.8245344866768045,1.945853331517795,6.825069923469924
201,7,T,5.068496732260321,6.650491256360027,10.848762808643405
201,5,F,5.068496732260321,5.99578719126047,8.667618166407454
201,15,T,5.068496732260321,2.1285767576193675,9.944472431431768
201,18,F,5.068496732260321,1.7518660336540328,6.484348003989518
201,8,T,5.068496732260321,5.139772642722912,10.454066140331804
201,16,F,5.068496732260321,1.8454745416194904,6.27157642880439
202,9,T,5.580010487775249,5.4771287994154365,10.264056774414794
202,7,F,5.580010487775249,6.650491256360027,8.277629813751512
202,6,T,5.580010487775249,6.930122604838301,11.811666765140691
202,4,F,5.580010487775249,6.269596867269851,8.132017131041371
202,18,T,5.580010487775249,1.7518660336540328,9.080844053579106
202,12,F,5.580010487775249,2.247188086376927,5.539592621732328
203,17,T,4.242599434669655,1.142822454582046,9.641155315264585
203,13,F,4.242599434669655,2.0305506996069926,6.613619984973149
203,14,T,4.242599434669655,1.945853331517795,8.337684117036495
203,2,F,4.242599434669655,6.454925077252041,7.733623002812961
203,16,T,4.242599434669655,1.8454745416194904,9.56454684066122
203,15,F,4.242599434669655,2.1285767576193675,6.674679050108308
204,18,T,5.378808062755375,1.7518660336540328,10.115255248853945
204,14,F,5.378808062755375,1.945853331517795,6.44643134415746
204,15,T,5.378808062755375,2.1285767576193675,10.554203636010108
204,7,F,5.378808062755375,6.650491256360027,9.297211207445077
204,8,T,5.378808062755375,5.139772642722912,10.824436143095499
204,2,F,5.378808062755375,6.454925077252041,8.699199933681012
205,18,T,6.60123450545043,1.7518660336540328,10.803795896763582
205,12,F,6.60123450545043,2.247188086376927,7.026602635866811
205,19,T,6.60123450545043,1.9343027958594095,11.587021275716229
205,16,F,6.60123450545043,1.8454745416194904,7.521836913546465
205,14,T,6.60123450545043,1.945853331517795,10.05175984665113
205,9,F,6.60123450545043,5.4771287994154365,9.989176918087644
206,8,T,6.210593682476141,5.139772642722912,11.062082334501344
206,14,F,6.210593682476141,1.945853331517795,6.706561351641976
206,7,T,6.210593682476141,6.650491256360027,12.002670792110749
206,20,F,6.210593682476141,2.068712519055972,6.827464443612771
206,16,T,6.210593682476141,1.8454745416194904,10.832189218054248
206,19,F,6.210593682476141,1.9343027958594095,8.206114789555459
207,8,T,6.061188587902188,5.139772642722912,11.42669768291655
207,3,F,6.061188587902188,6.526935202143802,9.703478863697974
207,12,T,6.061188587902188,2.247188086376927,9.454442425921755
207,9,F,6.061188587902188,5.4771287994154365,10.035740512263667
207,6,T,6.061188587902188,6.930122604838301,13.102534895119058
207,10,F,6.061188587902188,5.374556507298775,7.933343081694144
208,14,T,6.397408951389682,1.945853331517795,8.877889583212626
208,12,F,6.397408951389682,2.247188086376927,6.50498815834188
208,3,T,6.397408951389682,6.526935202143802,11.910129626818874
208,7,F,6.397408951389682,6.650491256360027,8.515475325964271
208,20,T,6.397408951389682,2.068712519055972,8.891267707558356
208,5,F,6.397408951389682,5.99578719126047,8.628415919830188
209,20,T,4.693204548714713,2.068712519055972,8.96601846021704
209,12,F,4.693204548714713,2.247188086376927,6.290913367131255
209,2,T,4.693204548714713,6.454925077252041,10.376626425068878
209,7,F,4.693204548714713,6.650491256360027,8.446642092756038
209,9,T,4.693204548714713,5.4771287994154365,10.999885863186213
209,18,F,4.693204548714713,1.7518660336540328,6.864251196249302
210,9,T,2.9972221616804595,5.4771287994154365,9.350888783675744
210,4,F,2.9972221616804595,6.269596867269851,6.662107513693586
210,20,T,2.9972221616804595,2.068712519055972,7.840785341823159
210,13,F,2.9972221616804595,2.0305506996069926,5.862581247571194
210,8,T,2.9972221616804595,5.139772642722912,8.611146313995015
210,16,F,2.9972221616804595,1.8454745416194904,4.666306597843506
211,2,T,6.258569130973015,6.454925077252041,10.840352842750823
211,1,F,6.258569130973015,5.3498806956261324,7.9761363199109026
211,18,T,6.258569130973015,1.7518660336540328,9.99703526007168
211,14,F,6.258569130973015,1.945853331517795,6.460646551794444
211,20,T,6.258569130973015,2.068712519055972,9.001603029000185
211,12,F,6.258569130973015,2.247188086376927,6.417093786232963
212,18,T,5.909549595906906,1.7518660336540328,9.631513120996857
212,11,F,5.909549595906906,2.0865005330917303,6.331592663484281
212,2,T,5.909549595906906,6.454925077252041,10.680639069602034
212,7,F,5.909549595906906,6.650491256360027,8.585996792244444
212,10,T,5.909549595906906,5.374556507298775,10.938314220176679
212,17,F,5.909549595906906,1.142822454582046,6.480170211978639
213,16,T,5.821029548145277,1.8454745416194904,10.162683929364189
213,8,F,5.821029548145277,5.139772642722912,8.169473174551749
213,10,T,5.821029548145277,5.374556507298775,10.832276715745836
213,13,F,5.821029548145277,2.0305506996069926,7.401252877190912
213,7,T,5.821029548145277,6.650491256360027,11.217261003691071
213,12,F,5.821029548145277,2.247188086376927,6.472506205950963
214,17,T,4.5415623642077465,1.142822454582046,10.322926758476367
214,8,F,4.5415623642077465,5.139772642722912,7.548248294771451
214,18,T,4.5415623642077465,1.7518660336540328,9.844444343023497
214,14,F,4.5415623642077465,1.945853331517795,5.894683407969726
214,15,T,4.5415623642077465,2.1285767576193675,9.457169959666611
214,13,F,4.5415623642077465,2.0305506996069926,6.87848051762516
215,5,T,2.993468014448188,5.99578719126047,12.258919742794752
215,1,F,2.993468014448188,5.3498806956261324,7.4990951261725085
215,15,T,2.993468014448188,2.1285767576193675,9.565960226991953
215,2,F,2.993468014448188,6.454925077252041,8.08238127930153
215,4,T,2.993468014448188,6.269596867269851,11.559983843950123
215,17,F,2.993468014448188,1.142822454582046,6.0501368051253674
216,10,T,6.09297981554344,5.374556507298775,11.130534203507736
216,3,F,6.09297981554344,6.526935202143802,9.28771018678683
216,17,T,6.09297981554344,1.142822454582046,10.463163697046799
216,12,F,6.09297981554344,2.247188086376927,6.767445859271271
216,15,T,6.09297981554344,2.1285767576193675,10.1220216507473
216,16,F,6.09297981554344,1.8454745416194904,6.546868277417786
217,12,T,5.569808863417594,2.247188086376927,9.46238577411687
217,9,F,5.569808863417594,5.4771287994154365,9.683458517723386
217,7,T,5.569808863417594,6.650491256360027,11.328376018489756
217,17,F,5.569808863417594,1.142822454582046,6.930075512187766
217,16,T,5.569808863417594,1.8454745416194904,10.783355991500029
217,4,F,5.569808863417594,6.269596867269851,8.736767410352188
218,10,T,5.623766362658053,5.374556507298775,11.432437662931143
218,11,F,5.623766362658053,2.0865005330917303,6.821596961010065
218,2,T,5.623766362658053,6.454925077252041,10.952935981286435
218,12,F,5.623766362658053,2.247188086376927,6.355942935187077
218,6,T,5.623766362658053,6.930122604838301,12.572010511379137
218,9,F,5.623766362658053,5.4771287994154365,9.484190265761653
219,15,T,5.992980540950693,2.1285767576193675,10.712974109397926
219,7,F,5.992980540950693,6.650491256360027,9.671164560515384
219,11,T,5.992980540950693,2.0865005330917303,10.007606594984257
219,10,F,5.992980540950693,5.374556507298775,8.463447706495078
219,19,T,5.992980540950693,1.9343027958594095,11.678882239715627
219,9,F,5.992980540950693,5.4771287994154365,10.020942445183001
220,6,T,4.029515176481563,6.930122604838301,11.695467079894392
220,18,F,4.029515176481563,1.7518660336540328,6.183479547257491
220,9,T,4.029515176481563,5.4771287994154365,9.957353116467873
220,1,F,4.029515176481563,5.3498806956261324,6.881662609609676
220,16,T,4.029515176481563,1.8454745416194904,9.449231038696121
220,19,F,4.029515176481563,1.9343027958594095,6.582882385895499
221,6,T,4.314387480175873,6.930122604838301,11.735871547067344
221,3,F,4.314387480175873,6.526935202143802,8.441510945935105
221,13,T,4.314387480175873,2.0305506996069926,9.770939917506938
221,17,F,4.314387480175873,1.142822454582046,6.208828073518656
221,14,T,4.314387480175873,1.945853331517795,9.110841961725166
221,19,F,4.314387480175873,1.9343027958594095,7.025732606637571
222,14,T,4.614072804334798,1.945853331517795,8.523719271241946
222,13,F,4.614072804334798,2.0305506996069926,6.491204878151668
222,7,T,4.614072804334798,6.650491256360027,10.732378189146463
222,4,F,4.614072804334798,6.269596867269851,8.02163906129643
222,16,T,4.614072804334798,1.8454745416194904,9.659626664937338
222,10,F,4.614072804334798,5.374556507298775,7.362160443183376
223,8,T,6.08281473900952,5.139772642722912,10.652680550777674
223,12,F,6.08281473900952,2.247188086376927,6.054830757169602
223,14,T,6.08281473900952,1.945853331517795,9.073532677813727
223,4,F,6.08281473900952,6.269596867269851,8.311580006225096
223,6,T,6.08281473900952,6.930122604838301,12.31288024790615
223,18,F,6.08281473900952,1.7518660336540328,7.005896234851733
224,17,T,6.40238107997945,1.142822454582046,11.147273581913257
224,12,F,6.40238107997945,2.247188086376927,7.037199998142502
224,20,T,6.40238107997945,2.068712519055972,9.726300294473283
224,4,F,6.40238107997945,6.269596867269851,8.954535520532742
224,8,T,6.40238107997945,5.139772642722912,10.866671386925166
224,1,F,6.40238107997945,5.3498806956261324,7.972881417656771
225,5,T,4.884604351796574,5.99578719126047,12.128883005462013
225,19,F,4.884604351796574,1.9343027958594095,6.872422077030518
225,7,T,4.884604351796574,6.650491256360027,10.683105053494053
225,11,F,4.884604351796574,2.0865005330917303,5.815190789727949
225,20,T,4.884604351796574,2.068712519055972,8.938156171160163
225,2,F,4.884604351796574,6.454925077252041,7.894714775163667
226,2,T,5.050110693662505,6.454925077252041,11.104990598505605
226,16,F,5.050110693662505,1.8454745416194904,7.273637632898694
226,1,T,5.050110693662505,5.3498806956261324,11.532089601669483
226,13,F,5.050110693662505,2.0305506996069926,7.780989640974768
226,17,T,5.050110693662505,1.142822454582046,10.900296473043406
226,9,F,5.050110693662505,5.4771287994154365,9.633921151301266
227,15,T,6.044659415953356,2.1285767576193675,9.721491306786689
227,17,F,6.044659415953356,1.142822454582046,6.374832080002825
227,10,T,6.044659415953356,5.374556507298775,10.464052400981156
227,14,F,6.044659415953356,1.945853331517795,6.1991928742667275
227,6,T,6.044659415953356,6.930122604838301,11.946079305728784
227,11,F,6.044659415953356,2.0865005330917303,6.112878246136636
228,7,T,5.791415165332094,6.650491256360027,11.178566442671979
228,13,F,5.791415165332094,2.0305506996069926,7.1035300554781
228,16,T,5.791415165332094,1.8454745416194904,9.937493854910018
228,1,F,5.791415165332094,5.3498806956261324,7.706015486908482
228,17,T,5.791415165332094,1.142822454582046,10.098124487013276
228,2,F,5.791415165332094,6.454925077252041,8.329561956995853
229,14,T,4.290618369144479,1.945853331517795,8.554610771975323
229,5,F,4.290618369144479,5.99578719126047,7.678878693832596
229,13,T,4.290618369144479,2.0305506996069926,9.914384389163434
229,11,F,4.290618369144479,2.0865005330917303,5.761439797048127
229,20,T,4.290618369144479,2.068712519055972,8.474869232019318
229,8,F,4.290618369144479,5.139772642722912,7.25945449855894
230,19,T,5.08639039583517,1.9343027958594095,10.063514919473997
230,16,F,5.08639039583517,1.8454745416194904,6.118742978732386
230,15,T,5.08639039583517,2.1285767576193675,9.248419939454163
230,13,F,5.08639039583517,2.0305506996069926,6.4453430368055695
230,3,T,5.08639039583517,6.526935202143802,11.287578189368508
230,18,F,5.08639039583517,1.7518660336540328,6.406074305477723
231,7,T,6.057406098261364,6.650491256360027,10.893739472924967
231,20,F,6.057406098261364,2.068712519055972,5.7541672968776565
231,15,T,6.057406098261364,2.1285767576193675,9.625740167024013
231,13,F,6.057406098261364,2.0305506996069926,6.949944009398388
231,16,T,6.057406098261364,1.8454745416194904,9.740146616942525
231,10,F,6.057406098261364,5.374556507298775,7.2494759363547034
232,6,T,6.017682225887977,6.930122604838301,12.716690327688951
232,19,F,6.017682225887977,1.9343027958594095,7.394868911008263
232,13,T,6.017682225887977,2.0305506996069926,10.745111836555273
232,12,F,6.017682225887977,2.247188086376927,6.609549932119043
232,2,T,6.017682225887977,6.454925077252041,11.138599850430962
232,5,F,6.017682225887977,5.99578719126047,9.04035716956305
233,12,T,6.123131647721915,2.247188086376927,9.807025529474782
233,14,F,6.123131647721915,1.945853331517795,7.000794811883766
233,1,T,6.123131647721915,5.3498806956261324,11.84744959595837
233,6,F,6.123131647721915,6.930122604838301,9.499231077050718
233,7,T,6.123131647721915,6.650491256360027,12.174325931367639
233,20,F,6.123131647721915,2.068712519055972,6.987028484675163
234,3,T,5.800936610513619,6.526935202143802,12.257484274848338
234,1,F,5.800936610513619,5.3498806956261324,8.141332690264859
234,5,T,5.800936610513619,5.99578719126047,12.406122106695253
234,13,F,5.800936610513619,2.0305506996069926,7.3238525020725085
234,20,T,5.800936610513619,2.068712519055972,9.147134760199311
234,12,F,5.800936610513619,2.247188086376927,6.291148142940952
235,12,T,6.461662934050272,2.247188086376927,9.350722094379053
235,20,F,6.461662934050272,2.068712519055972,6.240807347023684
235,11,T,6.461662934050272,2.0865005330917303,9.380444303500871
235,2,F,6.461662934050272,6.454925077252041,8.83507157276082
235,9,T,6.461662934050272,5.4771287994154365,11.014016900513258
235,14,F,6.461662934050272,1.945853331517795,6.60813346825608
236,15,T,5.649415804533514,2.1285767576193675,10.162583035700758
236,6,F,5.649415804533514,6.930122604838301,9.325680281319638
236,13,T,5.649415804533514,2.0305506996069926,11.08959255671341
236,5,F,5.649415804533514,5.99578719126047,9.410265296731449
236,4,T,5.649415804533514,6.269596867269851,11.834661722327267
236,2,F,5.649415804533514,6.454925077252041,8.849891738151195
237,1,T,5.890288299494756,5.3498806956261324,11.572837181823505
237,8,F,5.890288299494756,5.139772642722912,8.52990543988993
237,7,T,5.890288299494756,6.650491256360027,11.222503196273832
237,14,F,5.890288299494756,1.945853331517795,6.695574168732395
237,12,T,5.890288299494756,2.247188086376927,9.073244611744508
237,3,F,5.890288299494756,6.526935202143802,9.418413544488041
238,14,T,6.662677257842532,1.945853331517795,9.576328229907784
238,6,F,6.662677257842532,6.930122604838301,9.187289452378145
238,13,T,6.662677257842532,2.0305506996069926,10.47476016726585
238,16,F,6.662677257842532,1.8454745416194904,7.000160581982684
238,19,T,6.662677257842532,1.9343027958594095,11.371955606408793
238,1,F,6.662677257842532,5.3498806956261324,7.924964207631172
239,14,T,5.8472197443562095,1.945853331517795,8.846819908945854
239,9,F,5.8472197443562095,5.4771287994154365,8.978239654323716
239,11,T,5.8472197443562095,2.0865005330917303,8.660249712071758
239,15,F,5.8472197443562095,2.1285767576193675,6.75152673708582
239,16,T,5.8472197443562095,1.8454745416194904,9.881826962110154
239,19,F,5.8472197443562095,1.9343027958594095,7.411298821598529
240,16,T,5.024179593411904,1.8454745416194904,9.508770609858658
240,4,F,5.024179593411904,6.269596867269851,8.11427654571265
240,3,T,5.024179593411904,6.526935202143802,11.57370984452005
240,12,F,5.024179593411904,2.247188086376927,5.737390361645405
240,9,T,5.024179593411904,5.4771287994154365,10.304207414266637
240,19,F,5.024179593411904,1.9343027958594095,6.920903117785774
241,9,T,4.809632671734476,5.4771287994154365,10.437124593419249
241,10,F,4.809632671734476,5.374556507298775,6.5759637002556515
241,7,T,4.809632671734476,6.650491256360027,10.259582983067697
241,14,F,4.809632671734476,1.945853331517795,5.3192674236778785
241,1,T,4.809632671734476,5.3498806956261324,10.606344526733938
241,15,F,4.809632671734476,2.1285767576193675,6.113744518029785
242,19,T,6.527729005992662,1.9343027958594095,11.265043139343378
242,4,F,6.527729005992662,6.269596867269851,9.069746770563938
242,20,T,6.527729005992662,2.068712519055972,9.450754041739478
242,3,F,6.527729005992662,6.526935202143802,9.47573806129849
242,6,T,6.527729005992662,6.930122604838301,12.682888750862608
242,7,F,6.527729005992662,6.650491256360027,9.011569369593209
243,19,T,5.711809505986075,1.9343027958594095,10.386788119852477
243,12,F,5.711809505986075,2.247188086376927,5.9665172862438505
243,16,T,5.711809505986075,1.8454745416194904,9.905070341131651
243,10,F,5.711809505986075,5.374556507298775,7.267328524740749
243,9,T,5.711809505986075,5.4771287994154365,10.583161669909568
243,3,F,5.711809505986075,6.526935202143802,8.979957056004617
244,11,T,4.950799804284498,2.0865005330917303,9.210064767732822
244,14,F,4.950799804284498,1.945853331517795,6.706979462967048
244,16,T,4.950799804284498,1.8454745416194904,10.4373600953257
244,13,F,4.950799804284498,2.0305506996069926,7.4135063403858075
244,15,T,4.950799804284498,2.1285767576193675,10.335497019725606
244,10,F,4.950799804284498,5.374556507298775,7.559271306965302
245,15,T,4.4638678967405765,2.1285767576193675,9.336343688390182
245,4,F,4.4638678967405765,6.269596867269851,7.9241920689351835
245,7,T,4.4638678967405765,6.650491256360027,10.425980426345117
245,20,F,4.4638678967405765,2.068712519055972,5.571030923139095
245,11,T,4.4638678967405765,2.0865005330917303,8.260426158405275
245,19,F,4.4638678967405765,1.9343027958594095,6.366069374146356
246,9,T,6.591676990579967,5.4771287994154365,11.939831348766784
246,14,F,6.591676990579967,1.945853331517795,7.008096197495974
246,1,T,6.591676990579967,5.3498806956261324,11.866610195118994
246,12,F,6.591676990579967,2.247188086376927,7.407634102269674
246,18,T,6.591676990579967,1.7518660336540328,10.72773951022068
246,20,F,6.591676990579967,2.068712519055972,6.958345028611026
247,4,T,4.9083890761572375,6.269596867269851,11.12738062405772
247,14,F,4.9083890761572375,1.945853331517795,6.004805690413153
247,15,T,4.9083890761572375,2.1285767576193675,9.114595849167083
247,8,F,4.9083890761572375,5.139772642722912,7.6474414653886695
247,13,T,4.9083890761572375,2.0305506996069926,9.926620322462766
247,6,F,4.9083890761572375,6.930122604838301,7.949109815999943
248,4,T,5.159168315471062,6.269596867269851,12.002800821622063
248,14,F,5.159168315471062,1.945853331517795,7.2075292143816645
248,10,T,5.159168315471062,5.374556507298775,11.640389130078967
248,20,F,5.159168315471062,2.068712519055972,6.692533771063314
248,16,T,5.159168315471062,1.8454745416194904,10.726065280425326
248,19,F,5.159168315471062,1.9343027958594095,7.833509426535036
249,1,T,6.827952553714048,5.3498806956261324,11.035117045438987
249,18,F,6.827952553714048,1.7518660336540328,6.7405934156980525
249,13,T,6.827952553714048,2.0305506996069926,10.351244515899978
249,14,F,6.827952553714048,1.945853331517795,6.5072196651946355
249,5,T,6.827952553714048,5.99578719126047,12.089001892372158
249,11,F,6.827952553714048,2.0865005330917303,6.08624799860445
250,20,T,3.039438119391499,2.068712519055972,8.005795677819407
250,5,F,3.039438119391499,5.99578719126047,7.6057349599572985
250,15,T,3.039438119391499,2.1285767576193675,9.00927418176527
250,10,F,3.039438119391499,5.374556507298775,6.543619004288388
250,13,T,3.039438119391499,2.0305506996069926,9.285485212854894
250,12,F,3.039438119391499,2.247188086376927,5.63116551285736
251,12,T,5.04206263251288,2.247188086376927,8.930073991544893
251,13,F,5.04206263251288,2.0305506996069926,7.567259523305815
251,8,T,5.04206263251288,5.139772642722912,10.912712494858399
251,14,F,5.04206263251288,1.945853331517795,6.433632385413309
251,20,T,5.04206263251288,2.068712519055972,9.643087238081772
251,11,F,5.04206263251288,2.0865005330917303,6.7545266166987386
252,4,T,6.544700794139248,6.269596867269851,11.285293027932374
252,8,F,6.544700794139248,5.139772642722912,8.237243449450167
252,11,T,6.544700794139248,2.0865005330917303,8.57084058179547
252,2,F,6.544700794139248,6.454925077252041,7.915619874700376
252,13,T,6.544700794139248,2.0305506996069926,10.277398722649023
252,16,F,6.544700794139248,1.8454745416194904,6.075988945704842
253,4,T,5.806241992657419,6.269596867269851,11.976319515132156
253,10,F,5.806241992657419,5.374556507298775,7.6801834291783235
253,12,T,5.806241992657419,2.247188086376927,9.054564986560317
253,20,F,5.806241992657419,2.068712519055972,6.33565200130455
253,6,T,5.806241992657419,6.930122604838301,12.223433442184044
253,18,F,5.806241992657419,1.7518660336540328,6.96471263481152
254,20,T,4.5817919595304755,2.068712519055972,8.84065910524895
254,14,F,4.5817919595304755,1.945853331517795,5.914987859259885
254,19,T,4.5817919595304755,1.9343027958594095,10.289465721803978
254,7,F,4.5817919595304755,6.650491256360027,8.097604349049654
254,8,T,4.5817919595304755,5.139772642722912,9.934768497113188
